product_id,product_name,category,price
1280,Bluetooth Speaker 1280,Electronics,72314.7
1281,Marketing Book 1281,Books,94575.5
1282,Kurta 1282,Fashion,81720.33
1283,Storage Box 1283,Home & Kitchen,27024.59
1284,Tennis Balls 1284,Sports,15732.02
1285,Coffee Maker 1285,Home & Kitchen,36989.27
1286,Shampoo 1286,Beauty,49695.93
1287,Moisturizer 1287,Beauty,81595.68
1288,Bedsheet 1288,Home & Kitchen,57050.87
1289,Python Guide 1289,Books,64825.91
1290,Smart Watch 1290,Electronics,16458.28
1291,Coffee Maker 1291,Home & Kitchen,68798.21
1292,Electric Kettle 1292,Home & Kitchen,14522.53
1293,Perfume 1293,Beauty,45610.41
1294,Marketing Book 1294,Books,10202.33
1295,Football 1295,Sports,72730.11
1296,Bluetooth Speaker 1296,Electronics,37910.94
1297,Bluetooth Speaker 1297,Electronics,82689.91
1298,Data Analytics Book 1298,Books,13390.47
1299,Smart Watch 1299,Electronics,14434.03
1300,Data Analytics Book 1300,Books,79280.56
1301,Bluetooth Speaker 1301,Electronics,54327.54
1302,Jeans 1302,Fashion,20390.7
1303,Body Lotion 1303,Beauty,81582.4
1304,Jacket 1304,Fashion,47994.06
1305,Mixer Grinder 1305,Home & Kitchen,54442.94
1306,Jeans 1306,Fashion,2315.55
1307,Bluetooth Speaker 1307,Electronics,54554.28
1308,Keyboard 1308,Electronics,14354.14
1309,Mixer Grinder 1309,Home & Kitchen,22821.18
1310,Moisturizer 1310,Beauty,35459.33
1311,Kurta 1311,Fashion,92183.75
1312,Marketing Book 1312,Books,68738.28
1313,SQL Handbook 1313,Books,49282.69
1314,Power Bank 1314,Electronics,10352.28
1315,Jacket 1315,Fashion,7812.74
1316,Jeans 1316,Fashion,36176.25
1317,Wireless Earbuds 1317,Electronics,60528.74
1318,Coffee Maker 1318,Home & Kitchen,53140.97
1319,Football 1319,Sports,68006.44
1320,Water Bottle 1320,Home & Kitchen,62549.88
1321,Jacket 1321,Fashion,87564.14
1322,Backpack 1322,Fashion,66239.83
1323,Jeans 1323,Fashion,78926.84
1324,Cookware Set 1324,Home & Kitchen,32160.55
1325,Body Lotion 1325,Beauty,72189.08
1326,Shampoo 1326,Beauty,11492.77
1327,Sunscreen 1327,Beauty,14636.85
1328,Sneakers 1328,Fashion,18349.86
1329,Lip Balm 1329,Beauty,32066.71
1330,Body Lotion 1330,Beauty,69402.4
1331,Lip Balm 1331,Beauty,13993.48
1332,Business Book 1332,Books,38440.88
1333,Gym Gloves 1333,Sports,53965.97
1334,Perfume 1334,Beauty,38584.8
1335,Tennis Balls 1335,Sports,52788.21
1336,Business Book 1336,Books,70367.71
1337,Storage Box 1337,Home & Kitchen,485.04
1338,USB Cable 1338,Electronics,55924.77
1339,Electric Kettle 1339,Home & Kitchen,6144.82
1340,Jacket 1340,Fashion,84904.4
1341,Water Bottle 1341,Home & Kitchen,46145.76
1342,Tennis Balls 1342,Sports,24400.24
1343,Mixer Grinder 1343,Home & Kitchen,74749.14
1344,Smartphone 1344,Electronics,37869.59
1345,Keyboard 1345,Electronics,37293.09
1346,SQL Handbook 1346,Books,66341.18
1347,Mouse 1347,Electronics,83775.23
1348,Mixer Grinder 1348,Home & Kitchen,14858.29
1349,Electric Kettle 1349,Home & Kitchen,24654.57
1350,Keyboard 1350,Electronics,15140.78
1351,Table Lamp 1351,Home & Kitchen,74406.08
1352,Novel 1352,Books,47123.41
1353,Finance Book 1353,Books,44507.57
1354,Data Analytics Book 1354,Books,28818.55
1355,Mixer Grinder 1355,Home & Kitchen,88138.48
1356,Smartphone 1356,Electronics,50427.88
1357,Keyboard 1357,Electronics,83300.47
1358,Biography 1358,Books,55503.76
1359,Saree 1359,Fashion,70992.41
1360,Moisturizer 1360,Beauty,27327.4
1361,Keyboard 1361,Electronics,97796.04
1362,Bedsheet 1362,Home & Kitchen,40159.16
1363,Power Bank 1363,Electronics,39349.64
1364,SQL Handbook 1364,Books,81691.57
1365,Body Lotion 1365,Beauty,31455.33
1366,Marketing Book 1366,Books,82758.92
1367,Mixer Grinder 1367,Home & Kitchen,80372.26
1368,Marketing Book 1368,Books,19633.11
1369,Bluetooth Speaker 1369,Electronics,7964.3
1370,Running Shoes 1370,Sports,2998.28
1371,Sneakers 1371,Fashion,54247.48
1372,Power Bank 1372,Electronics,59790.65
1373,Kurta 1373,Fashion,55257.8
1374,Data Analytics Book 1374,Books,24184.45
1375,Wireless Earbuds 1375,Electronics,56460.18
1376,Face Wash 1376,Beauty,4994.28
1377,Smart Watch 1377,Electronics,1045.18
1378,Saree 1378,Fashion,95881.15
1379,Badminton Racket 1379,Sports,31583.35
1380,Lip Balm 1380,Beauty,97389.3
1381,SQL Handbook 1381,Books,33264.56
1382,SQL Handbook 1382,Books,50316.28
1383,Mixer Grinder 1383,Home & Kitchen,58799.12
1384,Body Lotion 1384,Beauty,58717.55
1385,Smart Watch 1385,Electronics,16289.06
1386,Biography 1386,Books,8058.54
1387,SQL Handbook 1387,Books,95290.27
1388,Bedsheet 1388,Home & Kitchen,80785.11
1389,Python Guide 1389,Books,76927.81
1390,Storage Box 1390,Home & Kitchen,44857.52
1391,Storage Box 1391,Home & Kitchen,29224.99
1392,Tennis Balls 1392,Sports,4192.29
1393,Marketing Book 1393,Books,24062.24
1394,Cricket Bat 1394,Sports,95808.96
1395,Gym Gloves 1395,Sports,9920.12
1396,Smartphone 1396,Electronics,76677.47
1397,Jeans 1397,Fashion,49990.44
1398,Lip Balm 1398,Beauty,17136.82
1399,Sneakers 1399,Fashion,7001.55
1400,Running Shoes 1400,Sports,35465.17
1401,Smartphone 1401,Electronics,71122.37
1402,Sunscreen 1402,Beauty,98616.1
1403,Backpack 1403,Fashion,65098.15
1404,Electric Kettle 1404,Home & Kitchen,97172.73
1405,Face Wash 1405,Beauty,36473.52
1406,Handbag 1406,Fashion,41020.52
1407,Football 1407,Sports,44193.6
1408,Running Shoes 1408,Sports,37492.57
1409,Marketing Book 1409,Books,50692.05
1410,T-Shirt 1410,Fashion,62136.25
1411,Data Analytics Book 1411,Books,74155.05
1412,Mixer Grinder 1412,Home & Kitchen,15624.31
1413,Smart Watch 1413,Electronics,37706.0
1414,Tennis Balls 1414,Sports,85411.15
1415,Coffee Maker 1415,Home & Kitchen,87440.06
1416,SQL Handbook 1416,Books,35023.01
1417,Body Lotion 1417,Beauty,11089.08
1418,Electric Kettle 1418,Home & Kitchen,91761.54
1419,Hair Serum 1419,Beauty,20106.21
1420,Jeans 1420,Fashion,31864.03
1421,Gym Gloves 1421,Sports,21419.99
1422,Biography 1422,Books,11608.78
1423,Face Wash 1423,Beauty,54598.11
1424,Moisturizer 1424,Beauty,64092.59
1425,T-Shirt 1425,Fashion,98782.51
1426,Face Wash 1426,Beauty,93657.67
1427,Handbag 1427,Fashion,97859.37
1428,Mixer Grinder 1428,Home & Kitchen,21305.99
1429,Keyboard 1429,Electronics,27129.84
1430,Python Guide 1430,Books,8541.41
1431,Smart Watch 1431,Electronics,40624.83
1432,Backpack 1432,Fashion,87153.66
1433,Badminton Racket 1433,Sports,67029.51
1434,Sneakers 1434,Fashion,83087.8
1435,Keyboard 1435,Electronics,34332.51
1436,Sneakers 1436,Fashion,20019.81
1437,Body Lotion 1437,Beauty,47653.84
1438,Python Guide 1438,Books,96564.87
1439,Lip Balm 1439,Beauty,91276.26
1440,Tennis Balls 1440,Sports,82335.97
1441,Badminton Racket 1441,Sports,7964.31
1442,Python Guide 1442,Books,32507.51
1443,Finance Book 1443,Books,1614.84
1444,Moisturizer 1444,Beauty,50043.68
1445,Jeans 1445,Fashion,79242.28
1446,Marketing Book 1446,Books,26426.71
1447,Data Analytics Book 1447,Books,98825.21
1448,Table Lamp 1448,Home & Kitchen,63962.86
1449,Cricket Bat 1449,Sports,3840.3
1450,Business Book 1450,Books,42132.58
1451,Football 1451,Sports,60173.15
1452,Storage Box 1452,Home & Kitchen,21133.36
1453,Mixer Grinder 1453,Home & Kitchen,37150.59
1454,T-Shirt 1454,Fashion,30333.06
1455,Jeans 1455,Fashion,69990.85
1456,Biography 1456,Books,41521.56
1457,Jacket 1457,Fashion,82851.95
1458,Lip Balm 1458,Beauty,11514.32
1459,Table Lamp 1459,Home & Kitchen,42951.68
1460,Cookware Set 1460,Home & Kitchen,54366.74
1461,Sunscreen 1461,Beauty,84539.14
1462,Marketing Book 1462,Books,63482.9
1463,SQL Handbook 1463,Books,99536.25
1464,Bluetooth Speaker 1464,Electronics,65031.53
1465,Tennis Balls 1465,Sports,10545.8
1466,SQL Handbook 1466,Books,63424.81
1467,Yoga Mat 1467,Sports,66836.47
1468,Perfume 1468,Beauty,22442.36
1469,Hair Serum 1469,Beauty,11626.21
1470,Shampoo 1470,Beauty,35190.25
1471,Hair Serum 1471,Beauty,90816.76
1472,Marketing Book 1472,Books,957.99
1473,Kurta 1473,Fashion,50853.57
1474,Saree 1474,Fashion,30877.19
1475,Perfume 1475,Beauty,613.92
1476,Face Wash 1476,Beauty,1748.9
1477,Storage Box 1477,Home & Kitchen,84107.81
1478,Running Shoes 1478,Sports,33640.98
1479,Tennis Balls 1479,Sports,24333.75
1480,Perfume 1480,Beauty,61702.54
1481,Face Wash 1481,Beauty,80171.9
1482,Tennis Balls 1482,Sports,13060.27
1483,Marketing Book 1483,Books,97739.09
1484,Coffee Maker 1484,Home & Kitchen,90435.3
1485,Football 1485,Sports,43851.68
1486,Smartphone 1486,Electronics,50523.85
1487,Marketing Book 1487,Books,84333.47
1488,Novel 1488,Books,83765.32
1489,Storage Box 1489,Home & Kitchen,20534.51
1490,Wireless Earbuds 1490,Electronics,43853.62
1491,Python Guide 1491,Books,2975.27
1492,SQL Handbook 1492,Books,57264.02
1493,Smartphone 1493,Electronics,98343.74
1494,Finance Book 1494,Books,18817.21
1495,Business Book 1495,Books,29831.87
1496,Badminton Racket 1496,Sports,72685.0
1497,Sunscreen 1497,Beauty,65992.92
1498,Jeans 1498,Fashion,93509.59
1499,Data Analytics Book 1499,Books,63909.98
1500,Cricket Bat 1500,Sports,11269.97
1501,Cricket Bat 1501,Sports,10885.25
1502,Saree 1502,Fashion,89480.56
1503,Bluetooth Speaker 1503,Electronics,49524.66
1504,Kurta 1504,Fashion,39200.86
1505,Face Wash 1505,Beauty,41490.76
1506,Shampoo 1506,Beauty,21186.54
1507,Hair Serum 1507,Beauty,88992.41
1508,Biography 1508,Books,80892.2
1509,Water Bottle 1509,Home & Kitchen,1211.0
1510,Mixer Grinder 1510,Home & Kitchen,11896.27
1511,Jacket 1511,Fashion,48493.32
1512,Yoga Mat 1512,Sports,16006.15
1513,Novel 1513,Books,92672.0
1514,Mixer Grinder 1514,Home & Kitchen,53687.23
1515,Football 1515,Sports,21786.39
1516,Jeans 1516,Fashion,89876.52
1517,USB Cable 1517,Electronics,14027.79
1518,Smartphone 1518,Electronics,26904.54
1519,Perfume 1519,Beauty,95331.29
1520,Saree 1520,Fashion,46809.97
1521,Hair Serum 1521,Beauty,51362.12
1522,Perfume 1522,Beauty,25158.3
1523,Water Bottle 1523,Home & Kitchen,96193.76
1524,Smart Watch 1524,Electronics,16731.18
1525,Table Lamp 1525,Home & Kitchen,43459.47
1526,Hair Serum 1526,Beauty,59712.71
1527,Jacket 1527,Fashion,62365.51
1528,Tennis Balls 1528,Sports,43044.43
1529,Running Shoes 1529,Sports,37520.26
1530,SQL Handbook 1530,Books,45049.46
1531,Smart Watch 1531,Electronics,58768.55
1532,Jacket 1532,Fashion,39950.01
1533,Smartphone 1533,Electronics,80941.24
1534,Moisturizer 1534,Beauty,35901.9
1535,Power Bank 1535,Electronics,65763.07
1536,Sneakers 1536,Fashion,77994.55
1537,Wireless Earbuds 1537,Electronics,31994.2
1538,USB Cable 1538,Electronics,21533.49
1539,Running Shoes 1539,Sports,89893.65
1540,Cricket Bat 1540,Sports,38680.97
1541,Badminton Racket 1541,Sports,52819.78
1542,Smart Watch 1542,Electronics,71682.31
1543,SQL Handbook 1543,Books,57479.05
1544,Marketing Book 1544,Books,68275.77
1545,Lip Balm 1545,Beauty,81375.77
1546,Bedsheet 1546,Home & Kitchen,5155.04
1547,Body Lotion 1547,Beauty,4868.83
1548,Handbag 1548,Fashion,12101.05
1549,Moisturizer 1549,Beauty,60221.78
1550,Tennis Balls 1550,Sports,23793.91
1551,Smart Watch 1551,Electronics,1979.06
1552,Yoga Mat 1552,Sports,91180.99
1553,Sneakers 1553,Fashion,84194.96
1554,Face Wash 1554,Beauty,89602.79
1555,Yoga Mat 1555,Sports,33870.51
1556,Bluetooth Speaker 1556,Electronics,47094.36
1557,Sunscreen 1557,Beauty,27611.42
1558,Handbag 1558,Fashion,8159.77
1559,Backpack 1559,Fashion,61308.6
1560,Sunscreen 1560,Beauty,69705.4
1561,Body Lotion 1561,Beauty,84896.5
1562,USB Cable 1562,Electronics,93781.83
1563,Wireless Earbuds 1563,Electronics,22555.63
1564,Smartphone 1564,Electronics,10691.54
1565,Handbag 1565,Fashion,22787.86
1566,Power Bank 1566,Electronics,72464.97
1567,T-Shirt 1567,Fashion,93423.21
1568,Smart Watch 1568,Electronics,88354.27
1569,Bluetooth Speaker 1569,Electronics,4989.74
1570,Jeans 1570,Fashion,26518.97
1571,Marketing Book 1571,Books,27136.22
1572,Cookware Set 1572,Home & Kitchen,58427.63
1573,Smartphone 1573,Electronics,32068.4
1574,Coffee Maker 1574,Home & Kitchen,63761.98
1575,SQL Handbook 1575,Books,52271.02
1576,Table Lamp 1576,Home & Kitchen,66193.64
1577,Jacket 1577,Fashion,77308.87
1578,Perfume 1578,Beauty,9360.58
1579,Jeans 1579,Fashion,35429.37
1580,Bedsheet 1580,Home & Kitchen,69556.51
1581,Mouse 1581,Electronics,6213.64
1582,Power Bank 1582,Electronics,46920.41
1583,Perfume 1583,Beauty,48866.03
1584,Kurta 1584,Fashion,81435.74
1585,Running Shoes 1585,Sports,76095.7
1586,Backpack 1586,Fashion,65596.88
1587,Cricket Bat 1587,Sports,91428.7
1588,Storage Box 1588,Home & Kitchen,38679.46
1589,Perfume 1589,Beauty,78045.1
1590,Electric Kettle 1590,Home & Kitchen,27927.28
1591,Water Bottle 1591,Home & Kitchen,95158.16
1592,Cricket Bat 1592,Sports,14898.52
1593,Bluetooth Speaker 1593,Electronics,24207.13
1594,Moisturizer 1594,Beauty,26821.32
1595,Body Lotion 1595,Beauty,35324.29
1596,Bluetooth Speaker 1596,Electronics,35570.8
1597,Cookware Set 1597,Home & Kitchen,39812.41
1598,Lip Balm 1598,Beauty,5504.08
1599,Jacket 1599,Fashion,9960.71
1600,Marketing Book 1600,Books,73252.76
1601,Perfume 1601,Beauty,29540.79
1602,Moisturizer 1602,Beauty,59485.11
1603,Gym Gloves 1603,Sports,51957.12
1604,Wireless Earbuds 1604,Electronics,64704.22
1605,Power Bank 1605,Electronics,11694.75
1606,Smart Watch 1606,Electronics,24027.96
1607,Cricket Bat 1607,Sports,27689.86
1608,Tennis Balls 1608,Sports,39311.43
1609,Power Bank 1609,Electronics,73444.65
1610,Novel 1610,Books,49617.13
1611,Bedsheet 1611,Home & Kitchen,34892.78
1612,Saree 1612,Fashion,73440.45
1613,Smartphone 1613,Electronics,50422.37
1614,Biography 1614,Books,73960.26
1615,Business Book 1615,Books,17188.21
1616,SQL Handbook 1616,Books,16830.22
1617,Backpack 1617,Fashion,14354.0
1618,Mouse 1618,Electronics,42905.67
1619,Smartphone 1619,Electronics,97441.21
1620,Smartphone 1620,Electronics,67983.45
1621,USB Cable 1621,Electronics,96959.24
1622,Yoga Mat 1622,Sports,48932.07
1623,Table Lamp 1623,Home & Kitchen,11115.72
1624,Smart Watch 1624,Electronics,83567.83
1625,Football 1625,Sports,75547.25
1626,Bluetooth Speaker 1626,Electronics,30598.31
1627,Finance Book 1627,Books,45370.11
1628,Finance Book 1628,Books,98980.35
1629,Backpack 1629,Fashion,25501.98
1630,Face Wash 1630,Beauty,82808.4
1631,Jacket 1631,Fashion,89157.97
1632,Biography 1632,Books,11452.55
1633,Data Analytics Book 1633,Books,14959.46
1634,Perfume 1634,Beauty,66003.82
1635,Storage Box 1635,Home & Kitchen,49882.66
1636,Coffee Maker 1636,Home & Kitchen,36069.11
1637,SQL Handbook 1637,Books,19544.44
1638,Shampoo 1638,Beauty,96551.22
1639,Biography 1639,Books,98734.7
1640,Football 1640,Sports,26676.87
1641,Finance Book 1641,Books,88820.89
1642,Hair Serum 1642,Beauty,94536.6
1643,Saree 1643,Fashion,19218.15
1644,Running Shoes 1644,Sports,83449.32
1645,Keyboard 1645,Electronics,79573.22
1646,Running Shoes 1646,Sports,28982.17
1647,Mouse 1647,Electronics,92736.86
1648,Table Lamp 1648,Home & Kitchen,68155.12
1649,Dumbbells 1649,Sports,62453.75
1650,Python Guide 1650,Books,30502.83
1651,Jeans 1651,Fashion,80017.55
1652,Mouse 1652,Electronics,4286.12
1653,Jeans 1653,Fashion,5507.69
1654,T-Shirt 1654,Fashion,43145.22
1655,Data Analytics Book 1655,Books,5179.22
1656,Storage Box 1656,Home & Kitchen,87895.47
1657,Football 1657,Sports,95376.79
1658,Novel 1658,Books,14434.9
1659,Business Book 1659,Books,43317.67
1660,Smart Watch 1660,Electronics,22041.0
1661,Lip Balm 1661,Beauty,25022.1
1662,Marketing Book 1662,Books,42370.82
1663,Smart Watch 1663,Electronics,92034.37
1664,Dumbbells 1664,Sports,17494.54
1665,Lip Balm 1665,Beauty,80476.15
1666,Bedsheet 1666,Home & Kitchen,25151.04
1667,Perfume 1667,Beauty,30245.01
1668,Smart Watch 1668,Electronics,56752.18
1669,Biography 1669,Books,54672.9
1670,Hair Serum 1670,Beauty,9784.02
1671,Gym Gloves 1671,Sports,69473.51
1672,Running Shoes 1672,Sports,46943.21
1673,Body Lotion 1673,Beauty,42165.47
1674,Body Lotion 1674,Beauty,2960.76
1675,Yoga Mat 1675,Sports,95756.68
1676,Shampoo 1676,Beauty,75633.47
1677,Dumbbells 1677,Sports,78704.88
1678,Running Shoes 1678,Sports,12901.03
1679,Dumbbells 1679,Sports,5541.9
1680,Moisturizer 1680,Beauty,40412.62
1681,Mouse 1681,Electronics,80785.61
1682,Gym Gloves 1682,Sports,83950.96
1683,Wireless Earbuds 1683,Electronics,27162.45
1684,SQL Handbook 1684,Books,33480.65
1685,Smart Watch 1685,Electronics,56630.25
1686,Finance Book 1686,Books,86457.55
1687,Wireless Earbuds 1687,Electronics,70215.95
1688,Football 1688,Sports,56291.52
1689,Moisturizer 1689,Beauty,22508.65
1690,Python Guide 1690,Books,30228.04
1691,T-Shirt 1691,Fashion,80599.56
1692,Badminton Racket 1692,Sports,11646.94
1693,Smartphone 1693,Electronics,60457.31
1694,Bluetooth Speaker 1694,Electronics,24870.17
1695,Mouse 1695,Electronics,2659.71
1696,Gym Gloves 1696,Sports,39192.25
1697,Smart Watch 1697,Electronics,40573.82
1698,Bedsheet 1698,Home & Kitchen,84202.74
1699,Dumbbells 1699,Sports,82203.31
1700,Biography 1700,Books,85958.53
1701,Cricket Bat 1701,Sports,43347.9
1702,Data Analytics Book 1702,Books,18642.82
1703,Business Book 1703,Books,17242.39
1704,Business Book 1704,Books,47719.61
1705,Saree 1705,Fashion,66819.05
1706,Gym Gloves 1706,Sports,36859.47
1707,Handbag 1707,Fashion,38703.91
1708,Mouse 1708,Electronics,41805.27
1709,Moisturizer 1709,Beauty,2990.47
1710,Shampoo 1710,Beauty,56507.07
1711,Smart Watch 1711,Electronics,3600.54
1712,Biography 1712,Books,4453.65
1713,Sneakers 1713,Fashion,46896.13
1714,Biography 1714,Books,27834.02
1715,Storage Box 1715,Home & Kitchen,50162.71
1716,Badminton Racket 1716,Sports,35012.64
1717,Marketing Book 1717,Books,51400.91
1718,Cookware Set 1718,Home & Kitchen,35315.33
1719,Finance Book 1719,Books,46055.28
1720,Water Bottle 1720,Home & Kitchen,78538.1
1721,Novel 1721,Books,92362.0
1722,Mouse 1722,Electronics,37775.97
1723,Moisturizer 1723,Beauty,57687.69
1724,Dumbbells 1724,Sports,13115.31
1725,Jacket 1725,Fashion,58531.42
1726,Shampoo 1726,Beauty,4682.93
1727,Python Guide 1727,Books,23323.09
1728,SQL Handbook 1728,Books,50042.5
1729,Biography 1729,Books,32500.21
1730,Bedsheet 1730,Home & Kitchen,10721.09
1731,Coffee Maker 1731,Home & Kitchen,75629.22
1732,Shampoo 1732,Beauty,6379.28
1733,Jeans 1733,Fashion,3933.34
1734,SQL Handbook 1734,Books,44263.54
1735,T-Shirt 1735,Fashion,92369.37
1736,Jeans 1736,Fashion,69931.83
1737,Moisturizer 1737,Beauty,98888.31
1738,Badminton Racket 1738,Sports,19731.65
1739,Body Lotion 1739,Beauty,67948.13
1740,Bedsheet 1740,Home & Kitchen,74265.96
1741,Perfume 1741,Beauty,8783.63
1742,Bluetooth Speaker 1742,Electronics,20512.25
1743,Mixer Grinder 1743,Home & Kitchen,36083.19
1744,Shampoo 1744,Beauty,34201.99
1745,Biography 1745,Books,19174.66
1746,Table Lamp 1746,Home & Kitchen,50183.86
1747,Sneakers 1747,Fashion,80198.27
1748,Hair Serum 1748,Beauty,62620.98
1749,Bluetooth Speaker 1749,Electronics,12892.8
1750,Dumbbells 1750,Sports,10270.12
1751,Perfume 1751,Beauty,5336.61
1752,Running Shoes 1752,Sports,2448.74
1753,Saree 1753,Fashion,39163.56
1754,Jeans 1754,Fashion,87268.77
1755,Water Bottle 1755,Home & Kitchen,7661.76
1756,Badminton Racket 1756,Sports,85347.88
1757,Dumbbells 1757,Sports,40041.12
1758,Bluetooth Speaker 1758,Electronics,58359.7
1759,T-Shirt 1759,Fashion,3420.02
1760,Sunscreen 1760,Beauty,20210.02
1761,Smartphone 1761,Electronics,20581.48
1762,Finance Book 1762,Books,92431.59
1763,Data Analytics Book 1763,Books,23713.6
1764,Wireless Earbuds 1764,Electronics,34714.39
1765,Keyboard 1765,Electronics,59894.13
1766,Cricket Bat 1766,Sports,88773.36
1767,Moisturizer 1767,Beauty,27195.74
1768,Bluetooth Speaker 1768,Electronics,3751.89
1769,Badminton Racket 1769,Sports,65102.63
1770,Body Lotion 1770,Beauty,30480.15
1771,Mixer Grinder 1771,Home & Kitchen,93137.4
1772,Power Bank 1772,Electronics,53510.75
1773,Face Wash 1773,Beauty,55338.1
1774,Keyboard 1774,Electronics,76614.02
1775,Python Guide 1775,Books,43084.92
1776,Moisturizer 1776,Beauty,11734.2
1777,USB Cable 1777,Electronics,35307.55
1778,Handbag 1778,Fashion,91822.25
1779,Bedsheet 1779,Home & Kitchen,9379.68
1780,Power Bank 1780,Electronics,41422.94
1781,Yoga Mat 1781,Sports,99094.69
1782,Power Bank 1782,Electronics,81298.66
1783,Wireless Earbuds 1783,Electronics,12845.25
1784,Water Bottle 1784,Home & Kitchen,4562.2
1785,Kurta 1785,Fashion,99808.26
1786,Coffee Maker 1786,Home & Kitchen,47973.4
1787,Bluetooth Speaker 1787,Electronics,7821.51
1788,Badminton Racket 1788,Sports,49592.94
1789,Finance Book 1789,Books,89783.49
1790,Table Lamp 1790,Home & Kitchen,71369.76
1791,Saree 1791,Fashion,86922.3
1792,Water Bottle 1792,Home & Kitchen,32021.12
1793,Cricket Bat 1793,Sports,5587.95
1794,Body Lotion 1794,Beauty,28121.43
1795,Cookware Set 1795,Home & Kitchen,84173.25
1796,Badminton Racket 1796,Sports,30631.93
1797,Badminton Racket 1797,Sports,12449.26
1798,Python Guide 1798,Books,3778.59
1799,Table Lamp 1799,Home & Kitchen,65059.83
1800,Shampoo 1800,Beauty,2323.71
1801,Smart Watch 1801,Electronics,27940.14
1802,Sunscreen 1802,Beauty,82751.45
1803,Wireless Earbuds 1803,Electronics,28052.43
1804,Tennis Balls 1804,Sports,49635.68
1805,Hair Serum 1805,Beauty,44512.17
1806,Bedsheet 1806,Home & Kitchen,38055.83
1807,Marketing Book 1807,Books,53341.7
1808,Novel 1808,Books,3323.35
1809,T-Shirt 1809,Fashion,91022.39
1810,Saree 1810,Fashion,81061.32
1811,Badminton Racket 1811,Sports,75772.77
1812,Handbag 1812,Fashion,86600.08
1813,Data Analytics Book 1813,Books,80777.19
1814,Tennis Balls 1814,Sports,95255.86
1815,Novel 1815,Books,85878.71
1816,Gym Gloves 1816,Sports,42497.74
1817,Novel 1817,Books,16421.38
1818,Body Lotion 1818,Beauty,74613.26
1819,Cookware Set 1819,Home & Kitchen,90788.72
1820,Saree 1820,Fashion,8735.58
1821,Water Bottle 1821,Home & Kitchen,33884.73
1822,Face Wash 1822,Beauty,61630.62
1823,Saree 1823,Fashion,65990.15
1824,Data Analytics Book 1824,Books,12604.78
1825,Running Shoes 1825,Sports,83631.78
1826,Table Lamp 1826,Home & Kitchen,46378.88
1827,Face Wash 1827,Beauty,46749.66
1828,Backpack 1828,Fashion,63845.76
1829,Badminton Racket 1829,Sports,40978.37
1830,Cricket Bat 1830,Sports,27788.28
1831,Running Shoes 1831,Sports,95337.67
1832,Moisturizer 1832,Beauty,25948.09
1833,Saree 1833,Fashion,86930.73
1834,Bedsheet 1834,Home & Kitchen,63106.75
1835,Mixer Grinder 1835,Home & Kitchen,23419.71
1836,Data Analytics Book 1836,Books,18587.7
1837,Gym Gloves 1837,Sports,58072.09
1838,Power Bank 1838,Electronics,6268.12
1839,Novel 1839,Books,97532.18
1840,USB Cable 1840,Electronics,54135.05
1841,Power Bank 1841,Electronics,35102.02
1842,Mouse 1842,Electronics,11494.62
1843,Power Bank 1843,Electronics,20562.38
1844,Running Shoes 1844,Sports,82946.96
1845,Marketing Book 1845,Books,7324.04
1846,Sunscreen 1846,Beauty,14478.33
1847,Jacket 1847,Fashion,33630.58
1848,Lip Balm 1848,Beauty,47173.37
1849,T-Shirt 1849,Fashion,16198.22
1850,Smart Watch 1850,Electronics,93043.79
1851,Yoga Mat 1851,Sports,10800.96
1852,Storage Box 1852,Home & Kitchen,51176.46
1853,Finance Book 1853,Books,94005.0
1854,Face Wash 1854,Beauty,65773.52
1855,Coffee Maker 1855,Home & Kitchen,76307.66
1856,SQL Handbook 1856,Books,95525.9
1857,Coffee Maker 1857,Home & Kitchen,53987.94
1858,Wireless Earbuds 1858,Electronics,60787.78
1859,Biography 1859,Books,31829.55
1860,Water Bottle 1860,Home & Kitchen,91123.74
1861,Kurta 1861,Fashion,79939.79
1862,Kurta 1862,Fashion,45689.95
1863,SQL Handbook 1863,Books,69367.7
1864,Hair Serum 1864,Beauty,36314.74
1865,Jeans 1865,Fashion,91479.62
1866,Biography 1866,Books,60599.81
1867,Hair Serum 1867,Beauty,23129.38
1868,Bedsheet 1868,Home & Kitchen,77688.54
1869,Moisturizer 1869,Beauty,60632.46
1870,Jacket 1870,Fashion,31520.67
1871,Keyboard 1871,Electronics,42217.05
1872,Table Lamp 1872,Home & Kitchen,63335.45
1873,Cookware Set 1873,Home & Kitchen,87664.29
1874,Smartphone 1874,Electronics,12253.73
1875,Backpack 1875,Fashion,74335.83
1876,Mixer Grinder 1876,Home & Kitchen,83418.08
1877,Smartphone 1877,Electronics,98994.36
1878,Coffee Maker 1878,Home & Kitchen,90444.19
1879,Sneakers 1879,Fashion,40350.29
1880,Badminton Racket 1880,Sports,71254.95
1881,USB Cable 1881,Electronics,89762.15
1882,Jeans 1882,Fashion,99413.58
1883,Bluetooth Speaker 1883,Electronics,73926.09
1884,Backpack 1884,Fashion,91084.29
1885,Biography 1885,Books,74120.61
1886,Sunscreen 1886,Beauty,75813.47
1887,Python Guide 1887,Books,73396.62
1888,SQL Handbook 1888,Books,15394.19
1889,USB Cable 1889,Electronics,67454.93
1890,Hair Serum 1890,Beauty,32178.6
1891,Water Bottle 1891,Home & Kitchen,94486.86
1892,Power Bank 1892,Electronics,29874.38
1893,T-Shirt 1893,Fashion,56499.31
