order_item_id,order_id,product_id,seller_id,quantity,unit_price
1703,680,909,1528,1,14987.53
1704,681,1494,558,4,20117.48
1705,681,500,996,4,35678.76
1706,681,1181,271,4,54426.31
1707,682,1440,770,1,77463.78
1708,682,1555,2000,1,29957.35
1709,682,1181,788,1,62941.32
1710,683,34,996,5,102970.6
1711,683,266,13,2,88684.3
1712,683,766,1059,4,48289.03
1713,684,806,485,1,62215.36
1714,685,889,18,3,33777.04
1715,685,1699,1497,5,88103.44
1716,686,1326,1297,4,10533.07
1717,687,1278,1117,5,72550.18
1718,688,1202,1214,1,108545.84
1719,688,90,121,2,74880.71
1720,689,748,48,5,29078.56
1721,689,278,324,2,71748.03
1722,690,1551,1426,5,1863.62
1723,690,760,1757,1,57606.74
1724,690,1165,1689,2,77342.87
1725,690,958,86,1,80650.58
1726,691,89,950,3,101476.48
1727,691,273,1941,4,37872.59
1728,691,1768,1355,3,3430.91
1729,691,1981,560,5,52697.57
1730,692,654,586,5,7571.3
1731,693,1421,675,2,20958.36
1732,693,585,255,5,60381.4
1733,693,1896,1150,1,83844.71
1734,694,713,433,3,29410.24
1735,694,1289,1732,3,67452.8
1736,694,718,816,4,36842.97
1737,694,1085,344,5,35517.06
1738,695,306,1263,4,28434.21
1739,695,253,1433,4,82080.15
1740,695,1011,481,4,64233.79
1741,696,1722,867,1,36337.13
1742,696,286,607,4,80480.53
1743,696,635,316,4,6889.25
1744,696,1110,832,1,24290.97
1745,697,1638,1033,3,82724.44
1746,697,129,767,2,52629.66
1747,697,750,139,4,89877.26
1748,698,867,1018,1,44203.9
1749,699,711,1079,4,87798.27
1750,700,265,619,1,8809.28
1751,700,368,1210,3,57960.13
1752,700,524,1162,3,44211.85
1753,701,1984,749,2,39635.47
1754,701,542,1663,3,14006.29
1755,701,1499,1880,4,63646.74
1756,701,1527,654,4,54930.11
1757,702,1554,1317,5,90436.66
1758,703,891,616,4,45669.25
1759,703,1976,880,3,74364.44
1760,703,1523,253,5,87417.32
1761,703,1919,1805,3,19745.53
1762,704,541,943,4,79434.26
1763,704,1285,15,3,37790.69
1764,704,1374,101,2,26424.95
1765,704,1146,1528,4,8427.12
1766,705,1111,544,2,84551.7
1767,706,1155,381,2,45379.09
1768,707,886,445,2,49013.95
1769,707,1002,295,5,70951.23
1770,707,496,436,2,41079.94
1771,708,593,1779,5,69986.44
1772,708,531,660,2,32816.41
1773,708,82,1671,4,79742.83
1774,708,382,1835,4,79714.92
1775,709,529,900,4,84921.67
1776,709,339,1274,2,50511.11
1777,710,1335,280,2,53923.3
1778,710,289,45,5,12862.51
1779,710,96,1411,1,53017.89
1780,711,467,1636,2,13115.95
1781,711,1559,601,2,55368.07
1782,712,1014,1239,5,44330.98
1783,712,1352,1822,5,40162.02
1784,712,145,1378,4,73691.21
1785,713,1766,1726,3,90771.73
1786,713,173,260,4,76774.85
1787,713,673,1897,4,22973.36
1788,714,414,1129,2,22420.55
1789,715,1468,1705,4,23500.53
1790,716,438,317,2,83460.75
1791,716,1380,886,2,105024.89
1792,717,921,418,1,8886.41
1793,717,958,1487,5,82185.35
1794,717,957,70,4,86187.85
1795,717,448,612,4,70930.45
1796,718,8,108,2,15979.37
1797,718,425,71,3,88014.67
1798,718,1144,348,5,96849.21
1799,718,741,624,2,94508.06
1800,719,1491,1688,1,3005.26
1801,720,1491,1839,4,2730.0
1802,720,110,1384,4,89692.17
1803,720,271,1554,3,40870.23
1804,721,929,1166,1,12996.24
1805,721,861,881,2,58579.1
1806,721,283,82,2,81460.25
1807,721,761,391,5,93116.49
1808,722,1300,1659,4,84890.42
1809,722,1735,1630,3,100356.19
1810,722,1626,1493,1,28171.29
1811,723,548,1323,5,42858.09
1812,723,646,1071,2,12278.19
1813,723,1219,1432,5,63064.11
1814,723,995,1534,5,73971.36
1815,724,1725,159,3,58513.01
1816,724,1226,1447,5,3854.01
1817,724,1618,1207,5,46002.86
1818,725,30,1224,2,42128.04
1819,725,1776,854,4,10844.16
1820,725,578,262,2,85837.05
1821,726,1830,268,1,24710.37
1822,726,781,1123,5,15297.68
1823,726,208,1804,5,21736.03
1824,727,1353,1776,1,41498.24
1825,728,1152,467,3,32443.17
1826,728,1911,1434,1,7942.31
1827,728,696,923,4,31680.38
1828,729,282,396,5,4855.5
1829,729,1863,1441,3,75247.42
1830,730,354,1903,2,85160.14
1831,730,1694,1465,4,25781.18
1832,730,1822,1426,4,53375.41
1833,731,1862,264,2,43979.45
1834,731,1977,1317,5,30725.29
1835,732,676,1347,5,94254.32
1836,733,139,102,4,47000.16
1837,733,795,1498,2,41132.94
1838,733,1070,524,5,52622.57
1839,734,627,1228,5,49171.6
1840,734,958,1984,3,76002.6
1841,734,1532,1543,3,39104.21
1842,734,1178,1407,4,91641.44
1843,735,395,495,1,95848.37
1844,735,1810,1758,4,72026.33
1845,735,1390,809,1,38697.41
1846,735,1110,1113,1,27337.4
1847,736,855,787,4,37966.8
1848,736,172,203,4,68522.78
1849,737,1501,1038,4,11840.66
1850,737,921,677,4,9472.0
1851,737,1402,1071,4,91773.96
1852,738,1820,205,2,7981.62
1853,738,1011,883,3,62458.04
1854,738,722,108,4,66006.86
1855,739,1068,850,5,90161.42
1856,739,1612,597,1,68986.53
1857,739,1658,850,4,13543.18
1858,740,219,1827,3,95924.23
1859,740,316,533,1,72517.38
1860,740,359,1206,5,57000.71
1861,741,11,1737,2,51656.2
1862,741,295,833,5,99160.59
1863,741,1642,35,5,98685.14
1864,742,1681,86,1,77809.37
1865,742,963,1963,2,89339.45
1866,742,1777,94,5,32644.47
1867,743,316,1050,4,60185.87
1868,743,1877,93,3,102244.39
1869,743,435,1108,5,81998.77
1870,744,63,1592,3,10892.42
1871,744,1247,436,3,19783.74
1872,745,1196,1578,4,53505.97
1873,746,1222,1883,5,21388.8
1874,746,993,277,3,22780.23
1875,746,1778,314,5,84217.67
1876,746,1730,430,3,10156.2
1877,747,1079,651,1,94782.02
1878,747,27,725,4,5647.29
1879,747,612,1008,3,1083.41
1880,748,1174,660,4,81685.18
1881,749,1174,1387,1,86700.29
1882,749,515,1198,5,3647.32
1883,750,3,514,3,60717.79
1884,750,346,1786,1,33803.85
1885,750,1469,1986,1,10910.54
1886,750,1264,1087,5,610.67
1887,751,681,575,5,19542.18
1888,751,1067,36,4,5723.6
1889,752,315,198,5,12532.74
1890,752,84,1362,4,47445.39
1891,752,466,1091,4,29327.7
1892,753,1958,1345,3,56820.12
1893,753,1943,1842,4,3195.9
1894,753,233,1862,5,82851.87
1895,754,8,1070,2,17927.48
1896,754,1026,656,5,40270.29
1897,755,218,326,2,34396.68
1898,755,1169,451,2,33500.69
1899,755,861,880,1,70986.05
1900,756,1480,1468,5,64120.42
1901,756,1124,340,4,93585.8
1902,756,772,985,3,49249.21
1903,757,203,909,2,73015.12
1904,757,1740,787,4,66501.33
1905,758,1346,1316,1,62551.95
1906,758,1980,1663,5,24188.83
1907,759,960,1108,5,16431.76
1908,760,1816,1687,3,44853.2
1909,760,782,1154,3,27889.52
1910,761,1912,861,2,66545.46
1911,762,1485,971,1,42210.64
1912,762,296,1030,5,83414.51
1913,762,451,311,2,67747.45
1914,762,1339,1392,5,5310.07
1915,763,648,1638,5,37529.43
1916,763,1688,918,1,57292.09
1917,763,559,1131,3,44535.74
1918,763,1788,915,5,46158.14
1919,764,145,912,4,76949.79
1920,764,1285,643,2,36927.76
1921,764,1621,159,5,95523.93
1922,765,1727,927,2,22522.93
1923,766,723,1195,1,76993.97
1924,767,1143,1190,3,39659.62
1925,768,344,431,5,35957.25
1926,768,830,1049,4,28244.26
1927,768,1694,1076,1,26494.47
1928,768,1127,1966,1,25515.48
1929,769,163,818,1,14632.16
1930,769,310,1917,5,16316.38
1931,769,488,1741,3,60456.43
1932,769,1216,1121,5,85435.96
1933,770,1736,202,5,72851.77
1934,770,1343,1671,1,75662.13
1935,770,1606,1001,1,25922.61
1936,770,1562,795,5,80573.78
1937,771,97,932,5,72242.13
1938,772,1597,295,4,39347.39
1939,772,301,1830,2,19554.18
1940,772,1208,1855,5,96334.91
1941,772,1137,1740,4,38888.34
1942,773,1887,648,1,70107.04
1943,773,95,672,4,88471.76
1944,773,497,848,5,34588.54
1945,773,1462,1772,2,69776.34
1946,774,693,1415,4,54122.87
1947,774,726,998,4,40513.58
1948,775,1569,350,2,4366.21
1949,776,697,1396,3,8230.08
1950,776,1295,1854,1,68320.42
1951,776,88,1319,1,11768.57
1952,777,1058,1456,3,79879.38
1953,777,561,638,3,97425.33
1954,778,215,157,3,56109.8
1955,778,1991,1819,4,43986.03
1956,779,1542,313,2,78452.29
1957,780,1743,821,5,39605.63
1958,780,101,234,3,32783.81
1959,780,407,806,5,49158.17
1960,781,1194,1309,4,43131.46
1961,782,1266,1790,2,45837.37
1962,782,915,1994,3,93849.6
1963,782,1102,1286,3,23153.6
1964,782,110,1050,3,84832.97
1965,783,1177,1874,2,42895.56
1966,783,1660,867,4,23990.41
1967,783,601,1668,1,68256.0
1968,783,51,447,2,25565.72
1969,784,448,1356,2,88316.66
1970,784,1554,728,5,97328.86
1971,784,1022,750,4,60206.78
1972,784,1037,329,5,48811.34
1973,785,1357,479,1,81406.3
1974,785,900,1970,5,47168.98
1975,786,1456,280,5,43907.66
1976,786,78,679,5,16792.92
1977,787,1316,465,2,32332.98
1978,787,336,186,4,93637.6
1979,787,1683,1509,3,23556.45
1980,788,1284,1101,2,15665.47
1981,788,1514,1633,4,45955.81
1982,788,521,956,2,77868.36
1983,789,1734,797,2,45670.63
1984,789,965,708,5,22336.38
1985,789,1453,581,1,40137.29
1986,789,522,998,3,30732.52
1987,790,870,131,4,2891.22
1988,791,1943,331,2,2685.45
1989,792,829,1157,5,47862.39
1990,793,1826,1614,3,49135.84
1991,793,203,1368,4,67437.38
1992,793,467,1822,1,13748.82
1993,794,1674,1422,4,3116.84
1994,794,1152,590,1,39277.52
1995,794,417,264,5,56401.09
1996,795,1098,592,2,101204.3
1997,795,830,1579,1,31215.28
1998,796,1970,1986,1,13209.46
1999,796,1747,1323,5,75877.0
2000,796,1300,1678,2,69699.01
2001,796,713,1825,2,26180.57
2002,797,942,774,4,6614.05
2003,797,253,1951,1,73863.41
2004,797,1229,642,4,44066.75
2005,797,1529,570,2,39502.34
2006,798,276,1625,2,65810.62
2007,799,551,1206,5,73957.54
2008,799,1257,1843,2,30017.73
2009,800,1135,1000,3,28002.97
2010,800,453,34,1,96394.58
2011,800,1825,927,5,72595.87
2012,800,863,307,3,84760.24
2013,801,247,1264,2,23847.3
2014,801,562,1592,3,53969.24
2015,801,602,623,4,44649.11
2016,801,56,890,3,29558.12
2017,802,1667,786,2,29410.37
2018,802,108,263,4,70382.41
2019,802,226,1163,5,20498.59
2020,802,1126,731,4,45533.41
2021,803,730,324,2,95220.67
2022,803,1194,899,4,42853.88
2023,803,1553,539,1,77851.51
2024,804,54,444,5,24091.35
2025,805,1522,686,3,21784.23
2026,805,1642,1479,2,100013.66
2027,806,1597,1400,3,42549.56
2028,806,591,818,4,62735.31
2029,806,1896,1093,5,73875.6
2030,807,616,961,2,84502.54
2031,808,518,1895,3,26845.01
2032,809,766,1407,4,51705.7
2033,810,305,191,1,51067.69
2034,810,733,1601,5,10871.29
2035,811,1208,131,2,101364.04
2036,811,1688,17,3,48044.31
2037,811,649,660,3,26908.39
2038,811,438,1015,4,76490.83
2039,812,107,1083,3,13178.59
2040,812,1431,123,1,41874.92
2041,813,1977,423,5,26440.64
2042,813,499,189,1,19431.14
2043,813,176,888,4,55248.07
2044,813,640,350,1,79545.23
2045,814,996,1636,5,22847.76
2046,815,200,831,5,34703.59
2047,815,93,617,2,22774.54
2048,815,1260,931,1,65217.07
2049,815,1376,1123,1,4423.42
2050,816,1684,501,1,31574.66
2051,816,1185,540,2,99565.47
2052,816,1345,402,1,35468.01
2053,816,406,109,2,39600.33
2054,817,1964,885,3,82678.06
2055,817,1029,1416,3,73537.11
2056,818,1383,669,2,52451.75
2057,819,197,593,2,39335.31
2058,820,984,155,3,90254.52
2059,820,76,1206,5,32460.68
2060,820,212,196,4,38793.26
2061,820,646,512,2,11907.86
2062,821,264,1747,2,25092.87
2063,821,278,65,3,62532.27
2064,822,378,361,1,25406.44
2065,822,1362,287,1,35095.15
2066,823,1742,155,1,21323.33
2067,824,1095,458,5,31814.84
2068,824,629,467,2,33084.69
2069,824,429,1059,4,69912.2
2070,825,1632,440,2,10431.15
2071,826,688,844,3,19053.08
2072,826,1705,444,3,59897.77
2073,826,1762,819,3,96418.05
2074,827,1249,1625,1,27055.27
2075,827,907,1196,5,46513.99
2076,827,877,396,3,48012.24
2077,828,1495,1660,5,32447.79
2078,829,896,930,4,67150.14
2079,829,1537,1776,2,29408.49
2080,830,364,1701,2,91039.19
2081,830,1274,1710,1,316.25
2082,830,967,364,4,79116.29
2083,831,760,1735,1,53157.51
2084,831,1668,1565,4,61866.14
2085,831,681,758,2,19684.11
2086,831,1153,1047,1,17823.85
2087,832,853,969,3,65421.6
2088,832,615,829,5,71516.32
2089,832,216,327,3,95849.49
2090,832,546,1593,3,47227.49
2091,833,890,478,3,22608.88
2092,833,1474,1189,4,27228.14
2093,833,651,1299,5,4993.02
2094,833,1366,695,2,73533.29
2095,834,1797,1449,4,12118.9
2096,834,1866,1214,2,56021.65
2097,835,973,1313,4,45175.31
2098,835,168,1430,4,41997.03
2099,835,321,1526,5,81944.55
2100,836,556,1351,3,3709.19
2101,836,436,673,5,49726.62
2102,836,1926,505,5,81449.58
2103,837,806,1497,5,58132.74
2104,838,1209,1247,5,12619.0
2105,838,1309,159,4,19946.75
2106,838,485,1763,2,12771.08
2107,838,1262,1025,1,49315.53
2108,839,1423,182,1,49750.39
2109,839,946,1019,2,30044.77
2110,840,121,1588,1,30168.95
2111,840,966,561,5,72798.58
2112,840,1416,1669,4,38165.68
2113,840,341,1852,1,70839.04
2114,841,792,564,5,62583.05
2115,841,1499,270,1,69966.18
2116,842,1606,610,4,22807.7
2117,842,403,663,3,85425.62
2118,842,1213,1534,5,14037.56
2119,842,1574,1297,2,60392.17
2120,843,706,421,2,58566.35
2121,843,1538,943,2,22330.5
2122,843,831,1199,5,23348.03
2123,844,24,1681,5,21924.28
2124,844,441,1734,1,2491.45
2125,844,810,225,2,88785.35
2126,845,1472,182,5,912.49
2127,845,599,1377,1,34487.45
2128,845,1162,1821,5,59639.58
2129,845,943,674,2,38360.46
2130,846,215,1958,4,56815.16
2131,847,1609,57,1,69797.24
2132,847,1584,1472,2,80777.87
2133,847,1170,558,5,34999.19
2134,848,399,464,2,48004.84
2135,849,442,1364,4,95990.74
2136,849,976,1346,2,82710.04
2137,849,1880,561,5,74720.9
2138,850,94,1118,3,1423.92
2139,850,1691,128,1,85938.78
2140,850,1154,1011,5,53310.92
2141,851,515,1862,5,3696.0
2142,852,22,1341,5,60572.3
2143,852,1998,171,1,27096.11
2144,852,580,639,2,12422.7
2145,852,1185,80,2,95271.97
2146,853,1748,828,5,68871.36
2147,853,855,1532,1,45960.86
2148,853,1897,1234,1,39351.24
2149,853,244,296,1,90895.65
2150,854,529,1834,3,72806.49
2151,854,1028,535,2,66512.54
2152,855,654,153,4,6007.18
2153,855,405,980,5,11902.51
2154,856,995,1715,5,61075.4
2155,857,121,985,1,29559.23
2156,857,164,1810,1,102301.44
2157,857,664,238,2,78741.14
2158,857,1613,1603,1,50207.66
2159,858,1897,34,2,39966.45
2160,858,1736,951,1,62266.81
2161,858,1674,1911,5,2927.93
2162,859,593,189,1,57208.17
2163,860,1744,280,4,37056.89
2164,860,1295,154,5,65695.78
2165,860,613,894,4,74453.79
2166,860,650,755,4,13595.43
2167,861,385,1135,1,55579.42
2168,861,1240,1305,4,61965.84
2169,861,147,1988,1,8956.33
2170,861,490,777,1,80377.1
2171,862,347,311,1,12175.74
2172,862,511,1797,1,76964.43
2173,862,1314,487,1,11180.67
2174,863,679,842,5,26275.69
2175,863,106,1978,2,41652.48
2176,864,1123,691,2,93655.75
2177,864,519,360,4,93904.95
2178,864,1668,1830,1,48267.96
2179,864,706,1297,3,53953.94
2180,865,1914,1450,4,72493.97
2181,866,1067,1864,3,6097.67
2182,866,1077,1239,3,61706.55
2183,866,1874,1945,5,11092.4
2184,867,63,757,1,10483.01
2185,868,887,1924,4,66553.93
2186,868,925,746,5,66953.16
2187,868,713,299,2,26404.52
2188,869,934,320,4,4359.73
2189,870,830,531,4,31675.2
2190,870,752,976,1,16877.33
2191,870,54,170,3,27557.14
2192,871,228,11,4,14624.48
2193,871,1718,1958,4,37620.94
2194,871,456,534,1,64741.68
2195,872,1594,11,1,29291.66
2196,872,1655,1665,4,4932.14
2197,872,211,1228,1,54423.01
2198,872,1796,1991,1,29757.86
2199,873,16,835,2,77064.05
2200,873,967,1475,1,63586.35
2201,874,287,293,5,52193.88
2202,874,470,359,5,11877.84
2203,875,1098,569,4,86285.58
2204,876,1078,734,5,29224.71
2205,876,395,609,1,76593.94
2206,877,80,1488,5,82223.0
2207,878,468,764,1,59650.73
2208,879,711,61,3,79446.51
2209,879,1367,1981,4,86955.66
2210,880,1570,1087,5,23411.29
2211,880,1318,1691,1,55685.7
2212,881,593,1917,3,70552.34
2213,881,241,1140,1,71060.24
2214,881,1310,952,5,32270.33
2215,881,1435,262,5,29330.21
2216,882,49,1833,3,57532.0
2217,883,1864,1932,3,33069.88
2218,883,1776,159,5,10950.7
2219,883,1459,1555,2,44955.84
2220,884,1905,1344,3,796.75
2221,885,1639,1810,2,97515.39
2222,885,931,359,1,40751.57
2223,885,590,1381,5,98548.99
2224,885,1501,458,1,10301.6
2225,886,1020,1316,1,29995.52
2226,886,1870,466,4,31192.15
2227,886,1146,1584,1,8070.14
2228,887,455,1688,5,3166.81
2229,888,514,491,4,43482.09
2230,888,1908,29,3,87591.05
2231,888,1880,1132,3,77629.09
2232,888,1852,1874,4,53533.75
2233,889,1430,1116,3,7658.6
2234,889,1574,1833,1,67493.9
2235,889,43,1235,4,34984.33
2236,890,1413,611,3,40476.1
2237,891,31,100,4,1290.12
2238,891,773,942,2,9972.27
2239,891,137,1549,3,20527.2
2240,891,1491,1831,1,2590.71
2241,892,295,191,2,86087.04
2242,892,910,1148,1,15927.01
2243,892,849,1841,5,40902.11
2244,893,451,1049,3,67120.99
2245,893,1301,1481,4,54544.38
2246,893,42,330,5,10568.39
2247,894,552,1585,4,21609.97
2248,894,618,370,3,76241.16
2249,894,942,1663,1,6818.06
2250,895,493,289,3,35327.52
2251,895,1524,618,5,14241.44
2252,896,561,164,4,91368.45
2253,897,227,701,2,98637.45
2254,897,1475,816,5,538.41
2255,897,678,1095,3,79871.98
2256,898,1733,1901,1,3721.11
2257,898,1960,1709,4,83072.79
2258,898,1198,776,1,14008.97
2259,899,756,126,2,52169.56
2260,899,927,437,2,57096.4
2261,900,1384,735,2,63575.22
2262,900,1229,1738,1,38009.99
2263,900,597,1102,2,28279.75
2264,901,95,42,2,90599.69
2265,901,573,804,2,21639.83
2266,902,907,324,1,47185.88
2267,903,1230,1699,2,19129.98
2268,903,285,179,4,6578.95
2269,904,1854,736,2,65614.68
2270,904,245,1843,4,52968.72
2271,905,973,1709,1,40224.88
2272,905,1759,259,3,3549.57
2273,906,249,473,5,37197.3
2274,906,1719,93,3,45268.18
2275,907,16,93,4,74984.06
2276,907,379,1199,1,81937.1
2277,907,310,491,2,17191.2
2278,908,1003,998,1,58744.09
2279,908,1238,5,1,18861.05
2280,909,1452,1328,3,20236.71
2281,909,1192,772,2,29559.37
2282,910,772,1387,3,46653.91
2283,910,1466,132,5,65644.07
2284,910,1471,725,5,84212.21
2285,911,1187,293,2,25551.95
2286,911,1274,1626,3,349.47
2287,911,1663,445,2,95322.29
2288,911,1841,170,4,35548.6
2289,912,954,1574,1,48070.99
2290,912,1877,772,3,95061.61
2291,912,1602,590,2,57164.27
2292,912,1095,1603,1,36484.88
2293,913,402,1433,1,89927.16
2294,913,1388,1373,4,88339.22
2295,913,1259,877,4,76188.51
2296,914,120,1350,4,47087.29
2297,914,706,1556,4,50788.2
2298,914,363,55,5,14977.78
2299,915,1683,1435,3,26325.78
2300,916,834,1357,1,38694.28
2301,917,320,271,2,24280.51
2302,918,801,980,5,90325.88
2303,919,50,979,4,80758.74
2304,919,792,504,2,61597.16
2305,919,1289,1401,4,57097.11
2306,919,1692,729,5,10352.13
2307,920,776,1303,5,43486.84
2308,920,1677,1326,5,74132.8
2309,921,1867,172,1,21314.11
2310,921,1020,312,5,27329.15
2311,922,83,60,2,18756.85
2312,923,1583,1167,5,48433.56
2313,923,1861,1428,2,85409.7
2314,923,504,1440,1,2025.52
2315,924,896,1350,5,70926.37
2316,924,706,779,5,52865.42
2317,924,1228,1989,4,9633.66
2318,925,212,1135,2,42617.72
2319,925,1006,1018,4,76215.01
2320,925,1350,147,3,16259.37
2321,926,85,202,3,50909.85
2322,926,194,63,4,87783.04
2323,927,1435,805,3,30761.84
2324,927,877,912,2,57384.47
2325,928,131,1000,2,46154.9
2326,928,1650,648,3,27609.69
2327,928,296,1655,2,94660.68
2328,929,1378,1906,4,96207.03
2329,929,804,842,3,82820.54
2330,929,644,1048,3,3443.45
2331,930,338,1668,5,42478.78
2332,930,571,753,1,24283.86
2333,931,1281,1964,4,94069.39
2334,931,283,1988,5,75751.67
2335,931,645,785,5,99762.17
2336,931,12,1759,1,71680.8
2337,932,1775,864,2,44708.08
2338,933,1457,1935,2,85745.45
2339,933,1009,1439,1,357.78
2340,933,368,1197,2,57175.51
2341,933,1224,1797,3,20295.79
2342,934,269,1179,1,20303.69
2343,935,1846,302,2,13366.06
2344,935,9,1011,4,71843.28
2345,935,382,1756,1,77832.11
2346,936,1992,1162,4,6472.66
2347,936,1010,281,3,46229.65
2348,936,1481,1065,3,82138.41
2349,937,940,50,2,30255.04
2350,938,192,928,5,75310.53
2351,938,600,1940,2,15997.3
2352,939,911,1498,2,18304.95
2353,939,1322,1898,5,67874.58
2354,940,649,1890,4,28713.01
2355,940,132,1569,4,19753.45
2356,940,1470,404,4,35455.41
2357,941,1739,1606,5,64998.14
2358,941,1768,9,1,3252.29
2359,942,1809,1691,2,77984.95
2360,942,1626,1944,1,32826.95
2361,943,1031,260,4,40027.6
2362,943,1881,1584,5,80865.38
2363,943,550,1542,2,92124.14
2364,944,1384,1940,5,52352.36
2365,944,1181,1416,5,60894.73
2366,944,781,1022,1,15273.16
2367,944,47,781,1,75326.22
2368,945,1243,1825,4,25635.2
2369,945,1879,1228,2,34540.12
2370,945,586,759,4,88567.84
2371,946,233,1776,2,71272.02
2372,947,1564,1860,5,11575.0
2373,947,1776,767,1,12393.87
2374,947,192,1985,1,64178.32
2375,948,598,974,3,27998.36
2376,948,802,1087,1,33608.72
2377,948,225,100,2,73727.9
2378,949,586,523,1,83304.68
2379,950,557,496,1,48199.03
2380,951,1831,1408,2,100906.29
2381,951,1043,392,5,40479.71
2382,951,697,212,3,8390.98
2383,951,156,445,4,39592.2
2384,952,722,404,1,67700.7
2385,952,1036,25,1,102775.88
2386,952,103,1058,3,56143.8
2387,953,226,924,5,17949.77
2388,953,998,187,5,1229.03
2389,953,1722,1820,4,39573.25
2390,953,1671,1346,1,66083.18
2391,954,991,211,4,60877.23
2392,954,1438,750,5,104479.4
2393,955,1637,175,5,19404.14
2394,955,1060,1693,4,62817.89
2395,955,866,1187,5,5904.68
2396,955,232,408,2,69448.55
2397,956,1782,1772,1,75868.71
2398,956,86,1099,2,3676.64
2399,956,1474,524,3,31213.94
2400,956,658,138,5,71434.26
2401,957,901,1118,3,46228.5
2402,957,1446,1950,2,28986.06
2403,957,308,1185,5,71696.79
2404,958,579,795,4,81919.04
2405,958,327,194,4,10913.62
2406,959,687,1396,3,37104.67
2407,959,1146,549,4,7594.22
2408,959,89,994,5,100342.97
2409,959,137,9,2,18541.6
2410,960,419,1692,4,27044.44
2411,960,323,1545,4,94556.72
2412,960,1846,1148,2,13229.74
2413,961,1307,760,1,48616.14
2414,962,1792,760,3,30631.96
2415,962,1061,1984,2,68839.09
2416,963,1676,16,5,81610.36
2417,963,391,1893,4,22901.45
2418,963,1928,1479,1,56404.54
2419,963,1875,1568,2,73510.14
2420,964,1946,1625,4,65352.64
2421,964,991,1884,1,61355.79
2422,965,288,1420,4,68005.51
2423,965,654,1888,4,6245.0
2424,965,263,1598,5,47129.32
2425,966,1859,99,2,32755.22
2426,966,170,571,2,67680.36
2427,966,300,1383,3,81186.04
2428,966,150,1820,1,68466.91
2429,967,1739,916,4,59351.6
2430,967,1683,1268,4,29435.1
2431,967,1417,1389,5,11040.74
2432,967,1357,973,1,78639.77
2433,968,717,1577,4,595.82
2434,968,1581,84,5,6228.24
2435,968,817,1396,4,85651.03
2436,968,825,481,2,19246.84
2437,969,33,1462,3,8806.21
2438,969,36,1918,3,27897.27
2439,969,1260,1382,4,69938.97
2440,970,402,1279,2,90701.35
2441,970,1599,374,2,10552.85
2442,970,940,1187,1,34672.73
2443,971,1278,28,4,70501.2
2444,971,1441,1420,3,7721.88
2445,972,863,1562,1,86109.02
2446,972,103,1616,5,52177.45
2447,973,77,197,1,72983.26
2448,973,1527,1452,2,59544.39
2449,973,1438,63,5,82869.48
2450,974,715,428,3,1892.38
2451,974,1148,1864,3,33051.3
2452,974,1172,1769,5,102021.35
2453,974,1470,417,2,32715.01
2454,975,734,1832,1,17213.14
2455,975,1008,221,3,833.55
2456,976,1168,788,2,30292.87
2457,976,187,1456,5,103598.52
2458,976,1676,1298,4,80418.49
2459,976,517,1391,2,98020.13
2460,977,1796,426,1,33254.11
2461,978,1419,835,4,18924.3
2462,978,285,1595,5,6030.67
2463,978,1674,805,5,2763.18
2464,978,1347,1758,5,90092.76
2465,979,1372,81,1,61124.07
2466,979,264,1505,2,23338.87
2467,979,595,802,1,84517.0
2468,979,6,1366,4,60209.79
2469,980,177,1146,3,90272.85
2470,980,1207,1688,2,87764.4
2471,980,50,235,4,97559.36
2472,981,1495,1801,2,32728.19
2473,981,117,656,4,37053.46
2474,982,782,1460,2,30795.99
2475,982,1226,184,1,3481.04
2476,983,1207,108,5,95092.12
2477,984,136,909,5,4938.93
2478,984,1133,8,3,32019.01
2479,985,356,1079,2,50372.37
2480,986,133,1804,5,23825.97
2481,986,687,1280,1,37879.01
2482,986,1114,472,1,35297.67
2483,987,1298,855,4,11678.23
2484,987,909,1578,4,13465.07
2485,988,1049,1616,1,15020.45
2486,989,1382,879,5,43608.87
2487,989,1301,1748,5,50295.08
2488,990,1832,938,1,27711.36
2489,990,1429,1867,2,23559.89
2490,990,526,1697,1,30646.68
2491,990,1576,715,5,71933.91
2492,991,18,1256,4,64286.89
2493,991,1766,416,5,85396.97
2494,992,286,1198,1,78277.78
2495,992,194,287,4,83660.49
2496,992,1143,972,4,43487.69
2497,993,1327,1492,1,13925.27
2498,993,59,995,4,59257.66
2499,993,1552,1776,1,89108.61
2500,994,816,1348,5,32430.15
2501,994,1782,1963,2,77420.04
2502,994,1839,484,4,96184.94
2503,994,257,1856,3,12656.78
2504,995,1801,331,4,30205.52
2505,995,1590,353,5,24847.71
2506,995,1603,871,4,49813.65
2507,995,1311,1055,5,78614.14
2508,996,917,814,1,42607.31
2509,996,1319,1674,3,60678.88
2510,997,950,597,5,20512.89
2511,998,1159,278,3,32407.29
2512,998,1097,977,4,91837.36
2513,998,218,889,3,37183.2
2514,999,779,1718,2,55420.58
2515,999,607,757,5,84072.35
2516,999,52,61,1,69040.55
2517,999,1125,1928,3,32148.14
2518,1000,224,794,3,19153.52
2519,1000,1827,1194,2,46418.41
2520,1000,1940,1953,2,34802.14
2521,1000,1599,1944,3,10626.59
2522,1001,1642,1092,4,82253.43
2523,1001,191,234,3,46611.1
2524,1001,1095,81,1,38830.3
2525,1002,1585,1472,5,68174.82
